"DATA_EXPLO";"OCUPACIO";"CODI_DISTRICTE";"NOM_DISTRICTE";"CODI_BARRI";"NOM_BARRI";"EMPLACAMENT";"SUPERFICIE_OCUPADA";"TAULES";"CADIRES";"TAULES_VORERA";"CADIRES_VORERA";"TAULES_CALCADA";"CADIRES_CALCADA";"ORDENACIO";"VIGENCIA";"X_ETRS89";"Y_ETRS89";"LATITUD";"LONGITUD"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. SEPULVEDA, 61-63";"11.4";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"29391322";"81079825";"41.3781424509197";"2.15559480870366"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. SEPULVEDA, 164";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"29910164";"81557527";"41.3824903188819";"2.1617437220132"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"AV. PARAL.LEL, 104";"15.75";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"30137609";"80742900";"41.3751730123924";"2.16455753166067"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"AV. PARAL.LEL, 90";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30299638";"80740778";"41.3751679500418";"2.1664951864473"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. COMTE BORRELL, 107";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"29696234";"81261023";"41.3798011399601";"2.15921983731615"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"G.V.. CORTS CATALANES, 488";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"29489009";"81325442";"41.3803632073226";"2.15673434415645"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. MANSO, 4";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"29684843";"80776535";"41.3754365188775";"2.1591398303364"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"RDA. SANT PAU, 55";"2.7";1,00;4,00;1,00;4,00;0,00;0,00;"General";"Anual";"30137312";"80992810";"41.3774238482755";"2.16452517612408"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. SEPULVEDA, 38";"25.47";8,00;32,00;3,00;12,00;5,00;20,00;"General";"Anual";"29249188";"80910483";"41.3766047599581";"2.15391498113697"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. MANSO, 42";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"29825947";"80915488";"41.3767003409401";"2.1608109547125"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. ALDANA, 12";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"30292065";"80808109";"41.375773723856";"2.16639689171998"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. VILADOMAT, 17";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"29947727";"80812727";"41.3757854156478";"2.16227900947855"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. SEPULVEDA, 186";"6.9";4,00;12,00;4,00;12,00;0,00;0,00;"General";"Anual";"30032089";"81676591";"41.3835733022489";"2.16318801560016"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. CASANOVA, 22";"6";5,00;10,00;5,00;10,00;0,00;0,00;"General";"Anual";"29933874";"81626676";"41.3831151865249";"2.16201926252621"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. ALDANA, 11";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"30265753";"80812484";"41.3758108484975";"2.16608176802972"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. SEPULVEDA, 84";"18.27";6,00;24,00;3,00;12,00;3,00;12,00;"General";"Anual";"29502099";"81157842";"41.3788548370881";"2.15691037199905"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. SEPULVEDA, 39";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"29242604";"80933888";"41.3768149820233";"2.15383352131933"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. MARQUES DE CAMPO SAGRADO, 6";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"30062551";"80773026";"41.3754378284118";"2.1636565738875"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"AV. MISTRAL, 10";"27";12,00;48,00;12,00;48,00;0,00;0,00;"General";"Temporada";"29655631";"81005671";"41.3774977195234";"2.15876394408674"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. COMTE D'URGELL, 22";"8.55";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"29898037";"81284771";"41.3800326377929";"2.1616302541424"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. MUNTANER, 21";"17.1";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"29953235";"81763394";"41.384348246639";"2.16223498818013"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. SEPULVEDA, 107";"10.8";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"29625622";"81309751";"41.3802338440942";"2.15836979976233"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. TAMARIT, 154";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"29825020";"81101157";"41.3783725210905";"2.16077837323069"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. VILADOMAT, 59";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"29754958";"81009456";"41.3775404866933";"2.15995121713758"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. VILLARROEL, 46";"2.25";1,00;4,00;1,00;4,00;0,00;0,00;"General";"Anual";"29807845";"81560183";"41.3825053203162";"2.1605198315487"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. MARQUES DE CAMPO SAGRADO, 7";"11.25";5,00;20,00;5,00;20,00;0,00;0,00;"General";"Anual";"30058987";"80799417";"41.3756752141744";"2.16361091324794"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. ALDANA, 8";"4.2";2,00;6,00;2,00;6,00;0,00;0,00;"General";"Anual";"30278512";"80794738";"41.3756521212427";"2.16623637244336"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"AV. PARAL.LEL, 116";"15.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"30053468";"80743591";"41.3751719271152";"2.16355136293298"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. COMTE BORRELL, 75";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"29860657";"81092236";"41.378295279656";"2.16120554419792"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. COMTE D'URGELL, 35";"14.85";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"29776616";"81363991";"41.3807355584211";"2.16016911484646"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. MUNTANER, 3";"2.25";1,00;4,00;1,00;4,00;0,00;0,00;"General";"Anual";"30043983";"81670349";"41.3835181169088";"2.16333097323584"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. VILLARROEL, 22";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Temporada";"29911383";"81455420";"41.3815707806471";"2.1617701096113"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"AV. PARAL.LEL, 174";"15.75";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"29351857";"80753227";"41.3751974275791";"2.15516096530375"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. VILLARROEL, 26";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"29902305";"81464702";"41.3816535897313";"2.16166047804688"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. ENTENÇA, 13";"16.02";5,00;20,00;2,00;8,00;3,00;12,00;"General";"Anual";"29384456";"80815051";"41.3757571170941";"2.15554355445966"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"AV. MISTRAL, 10";"27";12,00;48,00;12,00;48,00;0,00;0,00;"General";"Anual";"29655631";"81005671";"41.3774977195234";"2.15876394408674"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"RDA. SANT PAU, 11";"9.9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30330064";"80794671";"41.3756559825574";"2.1668528016027"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"RDA. SANT ANTONI, 13";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"30017000";"81262477";"41.3798421987421";"2.16305539594567"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"G.V.. CORTS CATALANES, 576";"15.75";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"29928273";"81761849";"41.3843321575137";"2.16193664994482"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. SEPULVEDA, 173";"2.85";1,00;4,00;1,00;4,00;0,00;0,00;"General";"Anual";"29974131";"81650750";"41.383335518156";"2.16249789887576"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. FLORIDABLANCA, 140";"1.2";1,00;2,00;1,00;2,00;0,00;0,00;"General";"Anual";"29967919";"81427803";"41.3813269663174";"2.16244937829807"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"RDA. SANT PAU, 63";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30088954";"81043010";"41.3778717840061";"2.16394114051488"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. MANSO, 22";"3.45";2,00;6,00;2,00;6,00;0,00;0,00;"General";"Anual";"29773178";"80863518";"41.3762276604181";"2.16018599339063"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. FLORIDABLANCA, 131";"28.75";6,00;24,00;3,00;12,00;3,00;12,00;"General";"Anual";"29941684";"81438335";"41.381419540645";"2.1621344346537"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. VILADOMAT, 80";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"29679824";"81117549";"41.3785074827224";"2.15904025361487"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. MANSO, 72";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"29991106";"81077246";"41.3781716296745";"2.16276715173624"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"AV. PARAL.LEL, 188";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"29187356";"80755477";"41.3752032343848";"2.15319373892794"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"G.V.. CORTS CATALANES, 522";"15.75";7,00;28,00;7,00;28,00;0,00;0,00;"General";"Anual";"29640611";"81479954";"41.3817681168452";"2.15852927807232"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"RDA. SANT PAU, 17";"17.1";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"30264030";"80862498";"41.3762611599308";"2.16605541158955"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. VILLARROEL, 31";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"29869933";"81465860";"41.3816611984058";"2.16127322805138"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. SEPULVEDA, 147";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"29855258";"81534495";"41.3822780920748";"2.16108979415607"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. MARQUES DE CAMPO SAGRADO, 25";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30150607";"80895322";"41.3765469584025";"2.16469538690416"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. TAMARIT, 101";"12.42";4,00;16,00;2,00;8,00;2,00;8,00;"General";"Anual";"29501104";"80813823";"41.3757562843378";"2.15693848816156"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. COMTE BORRELL, 65";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"29894138";"81057876";"41.3779887278681";"2.16160987584756"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. SEPULVEDA, 58";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"29342601";"81001157";"41.3774296379235";"2.15502138876376"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. COMTE BORRELL, 72";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"29782731";"81204366";"41.3792984018689";"2.16026073413731"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. COMTE BORRELL, 133";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"29573313";"81387395";"41.3809285808533";"2.15773526083091"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. CALABRIA, 16";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"29771786";"80832001";"41.3759436754259";"2.16017300031196"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"G.V.. CORTS CATALANES, 384";"15.75";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"28967413";"80820868";"41.3757728051702";"2.15055618562634"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. MARQUES DE CAMPO SAGRADO, 29";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30166402";"80910433";"41.3766844293468";"2.16488251359374"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"G.V.. CORTS CATALANES, 560";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"29832011";"81667333";"41.3834724929959";"2.16079641285858"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. VILADOMAT, 65";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"29697184";"81068683";"41.3780688795338";"2.15925350886707"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. COMTE BORRELL, 35";"2.25";1,00;4,00;1,00;4,00;0,00;0,00;"General";"Anual";"30049167";"80898980";"41.3765710934112";"2.16348200299851"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. VILLARROEL, 7";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"29983101";"81350707";"41.3806339088525";"2.16263983692973"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. VILAMARI, 9-11";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"29221845";"80790601";"41.375522618562";"2.15360202797641"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. COMTE BORRELL, 47";"2.25";1,00;4,00;1,00;4,00;0,00;0,00;"General";"Anual";"29974328";"80976019";"41.3772584503183";"2.16257822036091"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"AV. MISTRAL, 25";"40";10,00;40,00;10,00;40,00;0,00;0,00;"General";"Anual";"29553950";"80926686";"41.3767774323302";"2.15755726482643"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"PL. UNIVERSITAT, 1";"21";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"30043524";"81861713";"41.3852416300771";"2.16330338924722"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. COMTE D'URGELL, 49";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"29697107";"81443881";"41.3814481579047";"2.15920906330263"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. COMTE D'URGELL, 60";"9.2";4,00;12,00;4,00;12,00;0,00;0,00;"General";"Anual";"29698430";"81487584";"41.3818418919364";"2.15921981400123"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. ROCAFORT, 29";"5.4";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"29506125";"80882041";"41.3763711413409";"2.1569905919455"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. TAMARIT, 163";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"29813751";"81123951";"41.3785768364216";"2.16064098162778"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. CALABRIA, 69";"5.7";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"29503406";"81074910";"41.3781080106001";"2.15693564729052"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"G.V.. CORTS CATALANES, 578";"15.75";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"29967952";"81801278";"41.3846907366424";"2.16240660779724"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. CALABRIA, 57";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"29578538";"80999860";"41.3774386386994";"2.15784277298555"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. COMTE D'URGELL, 32";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"29840808";"81346933";"41.3805875225758";"2.16093870972356"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. SEPULVEDA, 183";"30.6";11,00;44,00;11,00;44,00;0,00;0,00;"General";"Anual";"30041153";"81716161";"41.3839304845976";"2.16329184062715"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"G.V.. CORTS CATALANES, 470";"15.75";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"29392801";"81233600";"41.3795275805253";"2.15559457910473"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. MARQUES DE CAMPO SAGRADO, 13";"6.9";4,00;12,00;4,00;12,00;0,00;0,00;"General";"Anual";"30089241";"80828374";"41.3759386497168";"2.16396932877092"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"G.V.. CORTS CATALANES, 450";"9";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"29302390";"81148221";"41.3787506620043";"2.1545234086713"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. COMTE D'URGELL, 37";"6";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"29763902";"81375933";"41.3808420063387";"2.16001569438022"
1/7/2023 0:00:00;"Terrasses en Via Pública";2;"Eixample";10;"Sant Antoni";"C. VILADOMAT, 28";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"29897213";"80894939";"41.376521474196";"2.16166549105914"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"C. VILA I VILA, 84";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"30424219";"80668691";"41.3745294645938";"2.16799309897479"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"AV. PARAL.LEL, 67";"10.2";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30485304";"80696246";"41.3747829230058";"2.16872033705343"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"AV. PARAL.LEL, 127";"15.75";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"29724491";"80706098";"41.3748055786954";"2.15962207589947"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"C. VILA I VILA, 97";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"30384508";"80663549";"41.3744797179723";"2.1675188621693"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"AV. PARAL.LEL, 69";"22.1";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"30464894";"80696221";"41.3747809345753";"2.16847629506446"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"AV. PARAL.LEL, 67";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"30485334";"80695912";"41.374779917359";"2.16872073406876"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"PL. SANTA MADRONA, 1";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"29465052";"80557306";"41.3734427603854";"2.15653725257454"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"C. VILA I VILA, 48";"1.2";1,00;2,00;1,00;2,00;0,00;0,00;"General";"Anual";"30603536";"80596495";"41.3738946993094";"2.17014547121539"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"C. BLAI, 23";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30142604";"80565511";"41.3735757578661";"2.1646376998401"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"C. VILA I VILA, 48";"2.4";2,00;4,00;2,00;4,00;0,00;0,00;"General";"Anual";"30603536";"80596495";"41.3738946993094";"2.17014547121539"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"PG. MONTJUIC, 74";"13.5";6,00;24,00;6,00;24,00;0,00;0,00;"General";"Anual";"30360163";"80384717";"41.3719662554659";"2.16725979776407"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"AV. PARAL.LEL, 169";"18";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"29437645";"80709790";"41.3748137314484";"2.15619180235597"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"AV. PARAL.LEL, 117";"6.75";3,00;12,00;3,00;12,00;0,00;0,00;"General";"Anual";"29816509";"80704931";"41.3748030980926";"2.16072247954996"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"AV. PARAL.LEL, 83";"21";8,00;32,00;8,00;32,00;0,00;0,00;"General";"Anual";"30289351";"80698434";"41.3747856794973";"2.1663770524376"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"C. VILA I VILA, 71";"5.7";3,00;10,00;3,00;10,00;0,00;0,00;"General";"Anual";"30524458";"80606874";"41.3739813571164";"2.16919874907854"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"C. BLESA, 36";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30352315";"80470559";"41.37273872962";"2.16715610074092"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"C. VILA I VILA, 74";"4.5";2,00;8,00;2,00;8,00;0,00;0,00;"General";"Anual";"30470694";"80649942";"41.374364614588";"2.16855095450328"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"AV. PARAL.LEL, 105";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"29976182";"80702701";"41.3747969225032";"2.16263196411595"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"C. ROSER, 82";"4.8";4,00;8,00;4,00;8,00;0,00;0,00;"General";"Anual";"30208366";"80342848";"41.3715760052567";"2.16544964177618"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"C. BLESA, 36";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"30352315";"80470559";"41.37273872962";"2.16715610074092"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"AV. PARAL.LEL, 111";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"29956374";"80703591";"41.3748032146755";"2.16239501492494"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"C. VILA I VILA, 77";"40.5";9,00;36,00;9,00;36,00;0,00;0,00;"General";"Anual";"30471639";"80628501";"41.3741715835454";"2.16856471309163"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"AV. PARAL.LEL, 165";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"29459992";"80709935";"41.3748169965187";"2.15645899057959"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"PL. SORTIDOR, 16";"9";4,00;16,00;4,00;16,00;0,00;0,00;"General";"Anual";"29983087";"80442208";"41.3724513438254";"2.16274461418692"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"PG. EXPOSICIO, 85";"20.25";9,00;36,00;9,00;36,00;0,00;0,00;"General";"Anual";"29814027";"80326876";"41.3713978592253";"2.1607365706375"
1/7/2023 0:00:00;"Terrasses en Via Pública";3;"Sants-Montjuïc";11;"el Poble Sec";"C. LLEIDA, 7";"4.8";4,00;8,00;4,00;8,00;0,00;0,00;"General";"Anual";"29302007";"80647774";"41.3742432695376";"2.15457719978872"
